0xc9283bbd79b016230838e57ce19e6aca12dd2c0d,198.3279958
0x85ac9e682995ebebde8ff107fbbbfe7c40992e4a,198.3279958
0x3d1df1a816577a62db61281f673c4f43ae063490,198.3279958
0x1c9e5aba9bce815ed3bb7d9455931b84c56d5114,282.61739403
0xd6e371526cdaee04cd8af225d42e37bc14688d9e,198.3279958
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,198.3279958
0x5bfd96e1a7d2f597cc1a602d89fc9fca61207e09,198.3279958
0x357b7e9acd156c0f930b75c6ae6a42f3d9173042,198.3279958
0x0aba55c93cf7292f71067b0ba0d8b464592895ca,198.3279958
0x0eabffd8ce94ab2387fc44ba32642af0c58af433,272.70099424
0x370ceca4fc1287ed99924bba76259f6c771a6022,697.1229053599999
0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,282.61739403
0x66b1de0f14a0ce971f7f248415063d44caf19398,297.49199372
0xffc380fd196440e53ab0ad9f4504aa3e7f3c9b97,198.3279958
0xffadc07f1bfb127f4312e8652fe94ab0c771b54d,198.3279958
0xf754eee52ae08568201c56f51ba985638edae1c4,198.3279958
0xf053adb5d6310219f84b5792db23a4fed3c25d57,198.3279958
0xea9e8bd43c6bf63981d95e4aeb1deb8405fb3efe,198.3279958
0xe5cd62ac8d2ca2a62a04958f07dd239c1ffe1a9e,198.3279958
0xe50c27dd2c9bbc80a3c1f396f25252b663382905,198.3279958
0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,297.49199372
0xe04243d4de64793420e613fa13f12efff42aca05,198.3279958
0xdff1a9df8f152181614c5bfe930b841487228fa3,198.3279958
0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,480.94538987
0xcb42ac441fcade3935243ea118701f39aa004486,297.49199372
0xc6b0a4c5ba85d082ecd4fb05fbf63eb92ac1083a,198.3279958
0xc53f9e67d8d2593bf976d4c0953e9f0ac35bd51f,198.3279958
0xbfa663d95f32ab88d01de891e9bde0f8ba8662ec,198.3279958
0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,272.70099424
0xb98ec0012fba5de02ab506782862a63a7945ee9c,198.3279958
0xb64943f4f26d837ceeac96cae86d1bab23a3414d,198.3279958
0xb53b0255895c4f9e3a185e484e5b674bccfbc076,198.3279958
0xb2d60143097b4f992bfbe955a22dbb2acd9a8eab,198.3279958
0xaa01dec5307cf17f20881a3286dcaa062578cea7,198.3279958
0xa8bf16be6829d8eb167b62e11517cd01623d7ec6,198.3279958
0xa84944735b66e957fe385567dcc85975022fe68a,297.49199372
0xa7499aa6464c078eeb940da2fc95c6acd010c3cc,282.61739403
0xa2bf1b0a7e079767b4701b5a1d9d5700eb42d1d1,198.3279958
0x8c4c44fd06f7f98f08bf6a9ca156cec9ee1f31f8,198.3279958
0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,297.49199372
0x73dd61e593b827f1a36d3324260a8e62e47196fe,198.3279958
0x7136fbddd4dffa2369a9283b6e90a040318011ca,198.3279958
0x68d36dcbdd7bbf206e27134f28103abe7cf972df,602.91710734
0x60c38e6f5735ee81240e3a9857147e9438b01ba0,198.3279958
0x5bb3e1774923b75ecb804e2559149bbd2a39a414,282.61739403
0x4d31d0297174ec3fd689d9544efc15e851e443eb,272.70099424
0x476547d8472407cb05acc4b3b8a5431871d0d072,198.3279958
0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99,198.3279958
0x3e0cf03f718520f30300266dcf4db50ba12d3331,198.3279958
0x3d97da320ed3d3aee33559b643339571a8abe6e9,198.3279958
0x2566190503393b80bded55228c61a175f40e4d42,198.3279958
0x1289f94bcc60ed9f894ab9d5a54c21b3d4b3f2da,198.3279958
0x0bf4c238a25b66cd869331a692dfd0322708d7fb,198.3279958
0x007bc558d547ada9813bf148510988262f510c4e,198.3279958
0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,198.3279958
0x9492510bbcb93b6992d8b7bb67888558e12dcac4,396.65599163999997
0x7e225a2a269f7af1c884b20f2ba30e8c6573edff,297.49199372
0x2d407ddb06311396fe14d4b49da5f0471447d45c,198.3279958
0xc7f459c7edcf9333d223bd1c346f46819403ca06,198.3279958
0x82a8439ba037f88bc73c4ccf55292e158a67f125,198.3279958
0x58f123bd4261ea25955b362be57d89f4b6e7110a,198.3279958
0x119ebc037f052da7fd89ebf124c11c7b652f8438,198.3279958
0x01f10495f16c0e85c26121a891dd92ff3bd02da8,198.3279958
0xba14ce92a3a46a56f52105941eb9af2d20ece605,198.3279958
0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,297.49199372
0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,198.3279958
0x5f350bf5fee8e254d6077f8661e9c7b83a30364e,198.3279958
0x1dac51886d5b461fccc784ad3813a5969dd42e6f,297.49199372
0x187089b33e5812310ed32a57f53b3fad0383a19d,396.65599163999997
0xa15ca74e65bf72730811abf95163e89ad9b9dff6,198.3279958
0x93f3f612a525a59523e91cc5552f718df9fc0746,198.3279958
0x8f942eced007bd3976927b7958b50df126feecb5,297.49199372
0xffd1ac3e8818adcbe5c597ea076e8d3210b45df5,272.70099424
0xfab3b4be0a78c586cdb999258ddd7dc799d433d2,198.3279958
0xf7f189082878846c11a94ddac51c41afc7a7c772,198.3279958
0xdbf14da8949d157b57acb79f6eee62412b210900,272.70099424
0xd3e9d60e4e4de615124d5239219f32946d10151d,282.61739403
0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c,282.61739403
0xc3de23dc565df629f1422f7db0e5504d21f4fd65,297.49199372
0xc2013c235cf746a8164747e25254c7b538864e10,198.3279958
0xbfdb50dc66c8df9fd9688d8fe5a0c34126427645,198.3279958
0xbfc7cae0fad9b346270ae8fde24827d2d779ef07,198.3279958
0xbc79c7139c87df965f0f4c24747f326d1864c5af,198.3279958
0xa64fc17b157aaa50ac9a8341bab72d4647d0f1a7,198.3279958
0xa5b01658e0738aac3588ac5414cd1c955d92ed55,198.3279958
0xa3564677fc4907a15c9a7eae1dbc1ae9ac57b8e1,297.49199372
0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,198.3279958
0x8b3765eda5207fb21690874b722ae276b96260e0,198.3279958
0x818ff73a5d881c27a945be944973156c01141232,198.3279958
0x775af9b7c214fe8792ab5f5da61a8708591d517e,198.3279958
0x73f19c4e5ffc335932afebf382def646f600e64a,198.3279958
0x6b817156a65615f01949eae47cc66f2a1f2f2e7d,198.3279958
0x632889068e25630f5c928681e8529ee255d8cd52,198.3279958
0x5b93ff82faaf241c15997ea3975419dddd8362c5,297.49199372
0x57db4c6e862e4144ff48b67732d2ccb5af9de14c,198.3279958
0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,282.61739403
0x4f0a1940de411285ad0455a7f40c81b5e0bc8492,198.3279958
0x4e6fbdb11e8746a3fd7a8a919ea04c476b6781a0,198.3279958
0x2b47c57a4c9fc1649b43500f4c0cda6cf29be278,272.70099424
0x1df428833f2c9fb1ef098754e5d710432450d706,198.3279958
0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,198.3279958
0x15303ff0d49b2bcf48d076896093e745a8ae6658,198.3279958
0x10d6d2e343281d388291a3e02f3293aaeda67178,528.5441089
0x0fa21edecefd2c8d559430bcedcc4c0672afbbab,198.3279958
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,198.3279958
0x721931508df2764fd4f70c53da646cb8aed16ace,233.03539512999998
0x442dccee68425828c106a3662014b4f131e3bd9b,233.03539512999998
0xe4446d52e2bdb3e31470643ab1753a4c2aeee3ea,148.7459969
0xcb0a0107419f9aca86e793f0808afc2e4ff490ef,148.7459969
0x0abb75f676d0c131c04324dd98150a39213edd41,148.7459969
0x92670678b2bb060e0e83fede02cb12b86c2ba932,148.7459969
0xd88d4f99adc42a57e5949c94fdd984f43811f344,148.7459969
0x720a4fab08cb746fc90e88d1924a98104c0822cf,317.32479336
0xeab37b9b0b3ff2d24e70bcf7b15ff574b410c4d5,148.7459969
0x05e059a4020e9743c3262ddb01908159500f3b81,148.7459969
0xebe1a48ccefded364620a4453c3ba16ca6c40847,148.7459969
0x83a45aa8a976fb20e8c91b00223548d27605e70a,148.7459969
0x9c707eb8005793b4f65d7842379dfc2cce27ae45,148.7459969
0x1beb5498f4d8206febdbf9615df0efb51c927d55,148.7459969
0x4423c99751a4713edd2a6a646c1cbc21fdf33898,148.7459969
0x0d08ad2ab7893c04ecb460cbb6822b11c9e8904a,148.7459969
0xfeafad2a1e88c1e54a27f460ea72b60259e41285,148.7459969
0xb104371d5a2680fb0d47ea9a3aa2348392454186,148.7459969
0xe010b3bcbb3d077a82985194800227914393360a,247.90999482
0xf3a601c6da48c4bc9fa61d6e8b95aa457a55b9a1,148.7459969
0xd6286c2f9e332cbebf89f8903bdc1143e7eb9f0e,148.7459969
0x44ec8697caf9154ddaf32199b328da2a48551b48,148.7459969
0xd5a9c4a92dde274e126f82b215fccb511147cd8e,148.7459969
0xdef4ed6e5aa0aea70503c91f12587a06ddc1e60f,148.7459969
0xe25fe1970f621eab5b518e6a552bab3d32aa71f5,148.7459969
0x7c00c9f0e7aed440c0c730a9bd9ee4f49de20d5c,297.49199378000003
0xf957a0d48ffda04d80e829f92ca0b5199d908349,148.7459969
0x0ec96a740867ae9cca6c5d506e260ab76cd36708,247.90999482
0xf310fc4a89cd27c8677f8a0f422e70b1db6f76e3,148.7459969
0x04613b96e9fc6b40bc795fff0bb5631c150ea5cb,148.7459969
0x23819f5596942e3098e1f924445eabcc79f7a40b,148.7459969
0x1c53889fea48e2cd289dce95c9932ce049750c95,148.7459969
0xbfb3e090ecbb84c7436c31dfeae08a94fdaa4d14,148.7459969
0x8dbbca57ea56290efa14d835bbfd34faf1d89753,223.11899534
0x7500af1f7f829fa7a7fe4492e66b5bff5c05f3e1,148.7459969
0xce3730b98c60a594466a0e6cb057162c36954024,148.7459969
0xe22c1d3b82b028eb0ddf481f64df9a077c25278e,478.96210999999994
0xa72e7840622612136c08b03cd84b331e7b35b7cb,148.7459969
0x09238a2aa20600e9773990677d17fef91e688523,233.03539512999998
0x97525127804cd15f6990570f881fb987e91ac52f,148.7459969
0x549e1eb7b4de1f310583319f3ade374a3b5a9ff6,148.7459969
0x97916e27632ec5f1f4c549ba7bf4c8850344a32b,148.7459969
